# PSAS Launch-12 OpenRocket simulation. cols: time[s] altitude[m]
# source: github.com/open-aerospace/LV2.2 (Launch-12 .ork)
231.73 1761.9
232.23 1754.3
232.73 1746.7
233.23 1739.2
233.73 1731.6
234.23 1724.1
234.73 1716.5
235.23 1709.0
235.73 1701.4
236.23 1693.9
236.73 1686.3
237.23 1678.8
237.73 1671.3
238.23 1663.7
238.73 1656.2
239.23 1648.7
239.73 1641.1
240.23 1633.6
240.73 1626.1
241.23 1618.6
241.73 1611.1
242.23 1603.6
242.73 1596.1
243.23 1588.6
243.73 1581.1
244.23 1573.6
244.73 1566.1
245.23 1558.6
245.73 1551.1
246.23 1543.6
246.73 1536.1
247.23 1528.6
247.73 1521.2
248.23 1513.7
248.73 1506.2
249.23 1498.8
249.73 1491.3
250.23 1483.8
250.73 1476.4
251.23 1468.9
251.73 1461.5
252.23 1454.0
252.73 1446.6
253.23 1439.1
253.73 1431.7
254.23 1424.2
254.73 1416.8
255.23 1409.4
255.73 1401.9
256.23 1394.5
256.73 1387.1
257.23 1379.7
257.73 1372.2
258.23 1364.8
258.73 1357.4
259.23 1350.0
259.73 1342.6
260.23 1335.2
260.73 1327.8
261.23 1320.4
261.73 1313.0
262.23 1305.6
262.73 1298.2
263.23 1290.8
263.73 1283.4
264.23 1276.0
264.73 1268.7
265.23 1261.3
265.73 1253.9
266.23 1246.5
266.73 1239.2
267.23 1231.8
267.73 1224.4
268.23 1217.1
268.73 1209.7
269.23 1202.4
269.73 1195.0
270.23 1187.7
270.73 1180.3
271.23 1173.0
271.73 1165.6
272.23 1158.3
272.73 1150.9
273.23 1143.6
273.73 1136.3
274.23 1129.0
274.73 1121.6
275.23 1114.3
275.73 1107.0
276.23 1099.7
276.73 1092.4
277.23 1085.0
277.73 1077.7
278.23 1070.4
278.73 1063.1
279.23 1055.8
279.73 1048.5
280.23 1041.2
280.73 1033.9
281.23 1026.6
281.73 1019.3
282.23 1012.1
282.73 1004.8
283.23 997.5
283.73 990.2
284.23 983.0
284.73 975.7
285.23 968.4
285.73 961.1
286.23 953.9
286.73 946.6
287.23 939.4
287.73 932.1
288.23 924.9
288.73 917.6
289.23 910.4
289.73 903.1
290.23 895.9
290.73 888.6
291.23 881.4
291.73 874.2
292.23 866.9
292.73 859.7
293.23 852.5
293.73 845.3
294.23 838.0
294.73 830.8
295.23 823.6
295.73 816.4
296.23 809.2
296.73 802.0
297.23 794.8
297.73 787.6
298.23 780.4
298.73 773.2
299.23 766.0
299.73 758.8
300.23 751.6
300.73 744.4
301.23 737.2
301.73 730.0
302.23 722.9
302.73 715.7
303.23 708.5
303.73 701.3
304.23 694.2
304.73 687.0
305.23 679.8
305.73 672.7
306.23 665.5
306.73 658.4
307.23 651.2
307.73 644.1
308.23 636.9
308.73 629.8
309.23 622.6
309.73 615.5
310.23 608.3
310.73 601.2
311.23 594.1
311.73 586.9
312.23 579.8
312.73 572.7
313.23 565.6
313.73 558.5
314.23 551.3
314.73 544.2
315.23 537.1
315.73 530.0
316.23 522.9
316.73 515.8
317.23 508.7
317.73 501.6
318.23 494.5
318.73 487.4
319.23 480.3
319.73 473.2
320.23 466.1
320.73 459.0
321.23 451.9
321.73 444.9
322.23 437.8
322.73 430.7
323.23 423.6
323.73 416.6
324.23 409.5
324.73 402.4
325.23 395.4
325.73 388.3
326.23 381.3
326.73 374.2
327.23 367.1
327.73 360.1
328.23 353.1
328.73 346.0
329.23 339.0
329.73 331.9
330.23 324.9
330.73 317.9
331.23 310.8
331.73 303.8
332.23 296.8
332.73 289.8
333.29 285.7
334.25 281.1
334.75 278.7
335.70 274.2
336.20 271.8
336.70 269.4
337.20 267.0
337.70 264.6
338.20 262.2
339.14 257.7
339.64 255.3
340.14 252.9
341.00 248.8
341.50 246.4
342.00 244.0
342.50 241.6
343.33 237.7
343.83 235.3
344.70 231.1
345.20 228.7
345.70 226.3
346.52 222.4
347.02 220.0
347.79 216.4
348.29 214.0
348.79 211.6
349.29 209.2
349.79 206.8
350.29 204.4
350.79 202.1
351.29 199.7
351.79 197.3
352.29 194.9
352.79 192.5
353.29 190.1
353.79 187.7
354.29 185.3
354.79 183.0
355.29 180.6
355.79 178.2
356.29 175.8
356.79 173.4
357.29 171.0
357.79 168.7
358.29 166.3
358.79 163.9
359.29 161.5
359.79 159.1
360.29 156.7
360.79 154.4
361.29 152.0
362.25 147.4
362.75 145.0
363.25 142.6
